facet_id,facet_raw,facet_normalized,facet_key,catalogue_id,source_qualifier,facet_type,conversation_observable,sensitivity,abstention_reason,scoring_definition,score_anchors,retrieval_text,is_header_like,has_numeric_prefix,has_encoding_artifact,classification_rule
F0320,Sensationalism,Sensationalism,sensationalism,,,communication_style,True,low,,"Rate how strongly the speaker's own manner of speaking demonstrates 'Sensationalism', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Sensationalism. communication style. Rate how strongly the speaker's own manner of speaking demonstrates 'Sensationalism', on a 1-5 scale.",False,False,False,communication
F0321,Nationality,Nationality,nationality,,,demographic_biographical,False,high,demographic_fact_not_inferable,NOT SCORABLE FROM CONVERSATION. 'Nationality' is classified as demographic_biographical; establishing it requires evidence outside the transcript (demographic_fact_not_inferable).,,Nationality. demographic biographical. NOT SCORABLE FROM CONVERSATION. 'Nationality' is classified as demographic_biographical; establishing it requires evidence outside the transcript (demographic_fact_not_inferable).,False,False,False,demographic_fact
F0322,Drollness,Drollness,drollness,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Drollness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Drollness. personality trait. Rate how strongly the speaker's own words display the disposition 'Drollness', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0323,Cooperation,Cooperation,cooperation,,,interpersonal,True,low,,"Rate how strongly the speaker describes relating to others in terms of 'Cooperation', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Cooperation. interpersonal. Rate how strongly the speaker describes relating to others in terms of 'Cooperation', on a 1-5 scale.",False,False,False,interpersonal
F0324,Breakfast-skipping frequency,Breakfast-skipping frequency,breakfast skipping frequency,,,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Breakfast-skipping frequency' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Breakfast-skipping frequency. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Breakfast-skipping frequency' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,False,False,quantified_count_noun
F0325,922. Sikh spiritual metric: Kirtan participation frequency,Kirtan participation frequency,kirtan participation frequency,922,Sikh spiritual metric,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Kirtan participation frequency' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Kirtan participation frequency. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Kirtan participation frequency' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,True,False,quantified_count_noun
F0326,Impulsivity,Impulsivity,impulsivity,,,behavioral_tendency,True,low,,"Rate how strongly the speaker describes acting in ways characteristic of 'Impulsivity', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Impulsivity. behavioral tendency. Rate how strongly the speaker describes acting in ways characteristic of 'Impulsivity', on a 1-5 scale.",False,False,False,behavioral_tendency
F0327,Museum visits/year,Museum visits/year,museum visits year,,,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Museum visits/year' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Museum visits/year. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Museum visits/year' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,False,False,quantified_unit_bearing
F0328,Choir participation years,Choir participation years,choir participation years,,,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Choir participation years' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Choir participation years. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Choir participation years' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,False,False,quantified_count_noun
F0329,Delegation Ability,Delegation Ability,delegation ability,,,interpersonal,True,low,,"Rate how strongly the speaker describes relating to others in terms of 'Delegation Ability', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Delegation Ability. interpersonal. Rate how strongly the speaker describes relating to others in terms of 'Delegation Ability', on a 1-5 scale.",False,False,False,interpersonal
F0330,788. Kabbalah sephira balance: Tiferet,Tiferet,tiferet,788,Kabbalah sephira balance,spiritual_religious_practice_metric,False,medium,requires_quantified_self_report,NOT SCORABLE FROM CONVERSATION. 'Tiferet' is classified as spiritual_religious_practice_metric; establishing it requires evidence outside the transcript (requires_quantified_self_report).,,Tiferet. spiritual religious practice metric. NOT SCORABLE FROM CONVERSATION. 'Tiferet' is classified as spiritual_religious_practice_metric; establishing it requires evidence outside the transcript (requires_quantified_self_report).,False,True,False,spiritual_practice_named
F0331,Desire to influence others,Desire to influence others,desire to influence others,,,motivation_value,True,low,,"Rate how strongly the speaker expresses 'Desire to influence others' as a driver or held value, on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Desire to influence others. motivation value. Rate how strongly the speaker expresses 'Desire to influence others' as a driver or held value, on a 1-5 scale.",False,False,False,motivation
F0332,Vivacity,Vivacity,vivacity,,,emotional_state,True,medium,,"Rate how strongly the speaker expresses or reports the emotional state 'Vivacity', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Vivacity. emotional state. Rate how strongly the speaker expresses or reports the emotional state 'Vivacity', on a 1-5 scale.",False,False,False,emotional
F0333,Genialness,Genialness,genialness,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Genialness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Genialness. personality trait. Rate how strongly the speaker's own words display the disposition 'Genialness', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0334,Cognitive measure: Working Memory Index,Working Memory Index,working memory index,,Cognitive measure,cognitive_test_ability,False,low,requires_standardised_assessment,NOT SCORABLE FROM CONVERSATION. 'Working Memory Index' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,,Working Memory Index. cognitive test ability. NOT SCORABLE FROM CONVERSATION. 'Working Memory Index' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,False,False,False,cognitive_test_score
F0335,Ethical practices,Ethical practices,ethical practices,,,motivation_value,True,low,,"Rate how strongly the speaker expresses 'Ethical practices' as a driver or held value, on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Ethical practices. motivation value. Rate how strongly the speaker expresses 'Ethical practices' as a driver or held value, on a 1-5 scale.",False,False,False,motivation
F0336,945. New-Age spiritual metric: Channeling sessions / year,Channeling sessions / year,channeling sessions year,945,New-Age spiritual metric,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Channeling sessions / year' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Channeling sessions / year. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Channeling sessions / year' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,True,False,quantified_unit_bearing
F0337,Civility,Civility,civility,,,interpersonal,True,low,,"Rate how strongly the speaker describes relating to others in terms of 'Civility', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Civility. interpersonal. Rate how strongly the speaker describes relating to others in terms of 'Civility', on a 1-5 scale.",False,False,False,interpersonal
F0338,Sleep Apnea,Sleep Apnea,sleep apnea,,,biometric_physiological,False,high,requires_biometric_measurement,NOT SCORABLE FROM CONVERSATION. 'Sleep Apnea' is classified as biometric_physiological; establishing it requires evidence outside the transcript (requires_biometric_measurement).,,Sleep Apnea. biometric physiological. NOT SCORABLE FROM CONVERSATION. 'Sleep Apnea' is classified as biometric_physiological; establishing it requires evidence outside the transcript (requires_biometric_measurement).,False,False,False,biomarker_body_measure
F0339,Classiness,Classiness,classiness,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Classiness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Classiness. personality trait. Rate how strongly the speaker's own words display the disposition 'Classiness', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0340,Control over situations,Control over situations,control over situations,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Control over situations', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Control over situations. personality trait. Rate how strongly the speaker's own words display the disposition 'Control over situations', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0341,Time outdoors/day (h),Time outdoors/day (h),time outdoors day h,,,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Time outdoors/day (h)' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Time outdoors/day (h). quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Time outdoors/day (h)' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,False,False,quantified_unit_bearing
F0342,Effeteness,Effeteness,effeteness,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Effeteness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Effeteness. personality trait. Rate how strongly the speaker's own words display the disposition 'Effeteness', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0343,Polygenic risk: cardiovascular disease,cardiovascular disease,cardiovascular disease,,Polygenic risk,biometric_physiological,False,high,requires_biometric_measurement,NOT SCORABLE FROM CONVERSATION. 'cardiovascular disease' is classified as biometric_physiological; establishing it requires evidence outside the transcript (requires_biometric_measurement).,,cardiovascular disease. biometric physiological. NOT SCORABLE FROM CONVERSATION. 'cardiovascular disease' is classified as biometric_physiological; establishing it requires evidence outside the transcript (requires_biometric_measurement).,False,False,False,biomarker_named_analyte
F0344,Psychological construct: Identity Diffusion level,Identity Diffusion level,identity diffusion level,,Psychological construct,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Identity Diffusion level', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Identity Diffusion level. personality trait. Rate how strongly the speaker's own words display the disposition 'Identity Diffusion level', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0345,Learning through movement,Learning through movement,learning through movement,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Learning through movement', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Learning through movement. personality trait. Rate how strongly the speaker's own words display the disposition 'Learning through movement', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0346,Caffeine sensitivity gene,Caffeine sensitivity gene,caffeine sensitivity gene,,,biometric_physiological,False,high,requires_biometric_measurement,NOT SCORABLE FROM CONVERSATION. 'Caffeine sensitivity gene' is classified as biometric_physiological; establishing it requires evidence outside the transcript (requires_biometric_measurement).,,Caffeine sensitivity gene. biometric physiological. NOT SCORABLE FROM CONVERSATION. 'Caffeine sensitivity gene' is classified as biometric_physiological; establishing it requires evidence outside the transcript (requires_biometric_measurement).,False,False,False,biomarker_genetic
F0347,Hatefulness,Hatefulness,hatefulness,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Hatefulness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Hatefulness. personality trait. Rate how strongly the speaker's own words display the disposition 'Hatefulness', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0348,Persistence:,Persistence,persistence,,,instrument_or_scale_header,False,low,malformed_or_header_row,NOT SCORABLE FROM CONVERSATION. 'Persistence' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,,Persistence. instrument or scale header. NOT SCORABLE FROM CONVERSATION. 'Persistence' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,True,False,False,structural_header
F0349,Psychological construct: Perfectionistic Strivings,Perfectionistic Strivings,perfectionistic strivings,,Psychological construct,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Perfectionistic Strivings', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Perfectionistic Strivings. personality trait. Rate how strongly the speaker's own words display the disposition 'Perfectionistic Strivings', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0350,Wake-time consistency,Wake-time consistency,wake time consistency,,,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Wake-time consistency' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Wake-time consistency. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Wake-time consistency' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,False,False,quantified_count_noun
F0351,Numerical Reasoning:,Numerical Reasoning,numerical reasoning,,,instrument_or_scale_header,False,low,malformed_or_header_row,NOT SCORABLE FROM CONVERSATION. 'Numerical Reasoning' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,,Numerical Reasoning. instrument or scale header. NOT SCORABLE FROM CONVERSATION. 'Numerical Reasoning' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,True,False,False,structural_header
F0352,Social-cognition variable: Mentalizing network activation,Mentalizing network activation,mentalizing network activation,,Social-cognition variable,interpersonal,True,low,,"Rate how strongly the speaker describes relating to others in terms of 'Mentalizing network activation', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Mentalizing network activation. interpersonal. Rate how strongly the speaker describes relating to others in terms of 'Mentalizing network activation', on a 1-5 scale.",False,False,False,interpersonal
F0353,Patriotism,Patriotism,patriotism,,,demographic_biographical,False,high,demographic_fact_not_inferable,NOT SCORABLE FROM CONVERSATION. 'Patriotism' is classified as demographic_biographical; establishing it requires evidence outside the transcript (demographic_fact_not_inferable).,,Patriotism. demographic biographical. NOT SCORABLE FROM CONVERSATION. 'Patriotism' is classified as demographic_biographical; establishing it requires evidence outside the transcript (demographic_fact_not_inferable).,False,False,False,demographic_fact
F0354,Leadership Styles:,Leadership Styles,leadership styles,,,instrument_or_scale_header,False,low,malformed_or_header_row,NOT SCORABLE FROM CONVERSATION. 'Leadership Styles' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,,Leadership Styles. instrument or scale header. NOT SCORABLE FROM CONVERSATION. 'Leadership Styles' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,True,False,False,structural_header
F0355,Servility,Servility,servility,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Servility', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Servility. personality trait. Rate how strongly the speaker's own words display the disposition 'Servility', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0356,742. I Ching hexagram 24 resonance level,I Ching hexagram 24 resonance level,i ching hexagram 24 resonance level,742,,spiritual_religious_practice_metric,False,medium,requires_quantified_self_report,NOT SCORABLE FROM CONVERSATION. 'I Ching hexagram 24 resonance level' is classified as spiritual_religious_practice_metric; establishing it requires evidence outside the transcript (requires_quantified_self_report).,,I Ching hexagram 24 resonance level. spiritual religious practice metric. NOT SCORABLE FROM CONVERSATION. 'I Ching hexagram 24 resonance level' is classified as spiritual_religious_practice_metric; establishing it requires evidence outside the transcript (requires_quantified_self_report).,False,True,False,spiritual_practice_named
F0357,Enneagram Personality Types:,Enneagram Personality Types,enneagram personality types,,,instrument_or_scale_header,False,low,malformed_or_header_row,NOT SCORABLE FROM CONVERSATION. 'Enneagram Personality Types' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,,Enneagram Personality Types. instrument or scale header. NOT SCORABLE FROM CONVERSATION. 'Enneagram Personality Types' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,True,False,False,structural_header
F0358,Stress Recovery Ability,Stress Recovery Ability,stress recovery ability,,,emotional_state,True,medium,,"Rate how strongly the speaker expresses or reports the emotional state 'Stress Recovery Ability', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Stress Recovery Ability. emotional state. Rate how strongly the speaker expresses or reports the emotional state 'Stress Recovery Ability', on a 1-5 scale.",False,False,False,emotional
F0359,Troubleshooting technical issues,Troubleshooting technical issues,troubleshooting technical issues,,,cognitive_style,True,low,,"Rate how strongly the speaker's reasoning in this conversation exhibits 'Troubleshooting technical issues', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Troubleshooting technical issues. cognitive style. Rate how strongly the speaker's reasoning in this conversation exhibits 'Troubleshooting technical issues', on a 1-5 scale.",False,False,False,cognitive_style
F0360,Defense-mechanism tendency: Introjection,Introjection,introjection,,Defense-mechanism tendency,behavioral_tendency,True,low,,"Rate how strongly the speaker describes acting in ways characteristic of 'Introjection', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Introjection. behavioral tendency. Rate how strongly the speaker describes acting in ways characteristic of 'Introjection', on a 1-5 scale.",False,False,False,behavioral_tendency
F0361,Irritability,Irritability,irritability,,,emotional_state,True,medium,,"Rate how strongly the speaker expresses or reports the emotional state 'Irritability', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Irritability. emotional state. Rate how strongly the speaker expresses or reports the emotional state 'Irritability', on a 1-5 scale.",False,False,False,emotional
F0362,Travel-companions diversity,Travel-companions diversity,travel companions diversity,,,preference_lifestyle,True,medium,,"Rate how strongly the speaker states a preference or habit reflecting 'Travel-companions diversity', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Travel-companions diversity. preference lifestyle. Rate how strongly the speaker states a preference or habit reflecting 'Travel-companions diversity', on a 1-5 scale.",False,False,False,preference_lifestyle
F0363,627. Sacred text engagement: Quran surahs memorized,Quran surahs memorized,quran surahs memorized,627,Sacred text engagement,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Quran surahs memorized' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Quran surahs memorized. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Quran surahs memorized' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,True,False,quantified_count_noun
F0364,Trust in others,Trust in others,trust in others,,,interpersonal,True,low,,"Rate how strongly the speaker describes relating to others in terms of 'Trust in others', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Trust in others. interpersonal. Rate how strongly the speaker describes relating to others in terms of 'Trust in others', on a 1-5 scale.",False,False,False,interpersonal
F0365,Gamified-finance-app usage,Gamified-finance-app usage,gamified finance app usage,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Gamified-finance-app usage', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Gamified-finance-app usage. personality trait. Rate how strongly the speaker's own words display the disposition 'Gamified-finance-app usage', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0366,823. Buddhist practice: Eightfold Path – Right Intention level,Eightfold Path - Right Intention level,eightfold path right intention level,823,Buddhist practice,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Eightfold Path - Right Intention level', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Eightfold Path - Right Intention level. personality trait. Rate how strongly the speaker's own words display the disposition 'Eightfold Path - Right Intention level', on a 1-5 scale.",False,True,True,fallback_bare_trait_noun
F0367,Caffeine intake (mg/day),Caffeine intake (mg/day),caffeine intake mg day,,,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Caffeine intake (mg/day)' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Caffeine intake (mg/day). quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Caffeine intake (mg/day)' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,False,False,quantified_unit_bearing
F0368,Comfort with Vulnerability,Comfort with Vulnerability,comfort with vulnerability,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Comfort with Vulnerability', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Comfort with Vulnerability. personality trait. Rate how strongly the speaker's own words display the disposition 'Comfort with Vulnerability', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0369,Anticipativeness,Anticipativeness,anticipativeness,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Anticipativeness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Anticipativeness. personality trait. Rate how strongly the speaker's own words display the disposition 'Anticipativeness', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0370,Additional Common Parameters and Their End Points:,Additional Common Parameters and Their End Points,additional common parameters and their end points,,,instrument_or_scale_header,False,low,malformed_or_header_row,NOT SCORABLE FROM CONVERSATION. 'Additional Common Parameters and Their End Points' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,,Additional Common Parameters and Their End Points. instrument or scale header. NOT SCORABLE FROM CONVERSATION. 'Additional Common Parameters and Their End Points' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,True,False,False,structural_header
F0371,Avoiding:,Avoiding,avoiding,,,instrument_or_scale_header,False,low,malformed_or_header_row,NOT SCORABLE FROM CONVERSATION. 'Avoiding' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,,Avoiding. instrument or scale header. NOT SCORABLE FROM CONVERSATION. 'Avoiding' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,True,False,False,structural_header
F0372,Home-security-system presence,Home-security-system presence,home security system presence,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Home-security-system presence', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Home-security-system presence. personality trait. Rate how strongly the speaker's own words display the disposition 'Home-security-system presence', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0373,HEXACO domain: Honesty-Humility,Honesty-Humility,honesty humility,,HEXACO domain,motivation_value,True,low,,"Rate how strongly the speaker expresses 'Honesty-Humility' as a driver or held value, on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Honesty-Humility. motivation value. Rate how strongly the speaker expresses 'Honesty-Humility' as a driver or held value, on a 1-5 scale.",False,False,False,motivation
F0374,Eating Habits (Home-Cooked vs. Eating Out),Eating Habits (Home-Cooked vs. Eating Out),eating habits home cooked vs eating out,,,preference_lifestyle,True,medium,,"Rate how strongly the speaker states a preference or habit reflecting 'Eating Habits (Home-Cooked vs. Eating Out)', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Eating Habits (Home-Cooked vs. Eating Out). preference lifestyle. Rate how strongly the speaker states a preference or habit reflecting 'Eating Habits (Home-Cooked vs. Eating Out)', on a 1-5 scale.",False,False,False,preference_lifestyle
F0375,Decision-Making Confidence,Decision-Making Confidence,decision making confidence,,,cognitive_style,True,low,,"Rate how strongly the speaker's reasoning in this conversation exhibits 'Decision-Making Confidence', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Decision-Making Confidence. cognitive style. Rate how strongly the speaker's reasoning in this conversation exhibits 'Decision-Making Confidence', on a 1-5 scale.",False,False,False,cognitive_style
F0376,Alignment with societal roles,Alignment with societal roles,alignment with societal roles,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Alignment with societal roles', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Alignment with societal roles. personality trait. Rate how strongly the speaker's own words display the disposition 'Alignment with societal roles', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0377,Connectedness: Belief in interconnections,Connectedness: Belief in interconnections,connectedness belief in interconnections,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Connectedness: Belief in interconnections', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Connectedness: Belief in interconnections. personality trait. Rate how strongly the speaker's own words display the disposition 'Connectedness: Belief in interconnections', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0378,Quirkiness,Quirkiness,quirkiness,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Quirkiness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Quirkiness. personality trait. Rate how strongly the speaker's own words display the disposition 'Quirkiness', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
